"photoID";"userID";"dateTaken";"poiID";"poiTheme";"poiFreq";"seqID"
4822317185;"87355829@N00";1279939419;35;"Community Use";349;3335
4830135024;"87355829@N00";1280021341;35;"Community Use";349;3336
4829510063;"87355829@N00";1280022927;35;"Community Use";349;3336
4829495429;"87355829@N00";1280030301;235;"Retail";529;3336
4830499750;"87355829@N00";1280130954;35;"Community Use";349;3337
4837631560;"87355829@N00";1280281949;231;"Place Of Assembly";121;3338
4836621734;"87355829@N00";1280281963;231;"Place Of Assembly";121;3338
4836621908;"87355829@N00";1280281982;231;"Place Of Assembly";121;3338
4837020627;"87355829@N00";1280281982;231;"Place Of Assembly";121;3338
4836622108;"87355829@N00";1280281986;231;"Place Of Assembly";121;3338
4837632982;"87355829@N00";1280281986;231;"Place Of Assembly";121;3338
4837642460;"87355829@N00";1280318700;35;"Community Use";349;3339
4837639372;"87355829@N00";1280318715;35;"Community Use";349;3339
4837638818;"87355829@N00";1280318738;35;"Community Use";349;3339
4837638170;"87355829@N00";1280318748;35;"Community Use";349;3339
4837636422;"87355829@N00";1280318766;35;"Community Use";349;3339
4837023953;"87355829@N00";1280318781;35;"Community Use";349;3339
4837635168;"87355829@N00";1280318789;35;"Community Use";349;3339
4837022709;"87355829@N00";1280318798;35;"Community Use";349;3339
4909503907;"87355829@N00";1280366075;35;"Community Use";349;3340
4910107640;"87355829@N00";1280368294;231;"Place Of Assembly";121;3340
559786882;"87356726@N00";1181413505;223;"Leisure/Recreation";204;3341
560189549;"87356726@N00";1181413666;223;"Leisure/Recreation";204;3341
560190147;"87356726@N00";1181413674;223;"Leisure/Recreation";204;3341
560190701;"87356726@N00";1181413999;223;"Leisure/Recreation";204;3341
560191195;"87356726@N00";1181414186;223;"Leisure/Recreation";204;3341
559789042;"87356726@N00";1181414194;223;"Leisure/Recreation";204;3341
559789322;"87356726@N00";1181414389;223;"Leisure/Recreation";204;3341
560192381;"87356726@N00";1181414515;223;"Leisure/Recreation";204;3341
560192775;"87356726@N00";1181414528;223;"Leisure/Recreation";204;3341
560193151;"87356726@N00";1181414539;223;"Leisure/Recreation";204;3341
559790596;"87356726@N00";1181414633;223;"Leisure/Recreation";204;3341
559790984;"87356726@N00";1181414737;223;"Leisure/Recreation";204;3341
559791378;"87356726@N00";1181414924;223;"Leisure/Recreation";204;3341
560194849;"87356726@N00";1181416644;223;"Leisure/Recreation";204;3341
559792314;"87356726@N00";1181416651;223;"Leisure/Recreation";204;3341
560195705;"87356726@N00";1181416662;223;"Leisure/Recreation";204;3341
4734365473;"87356726@N00";1277259042;231;"Place Of Assembly";121;3342
5091622585;"87356726@N00";1287370999;177;"Place Of Assembly";133;3343
5092221744;"87356726@N00";1287371017;177;"Place Of Assembly";133;3343
5091624289;"87356726@N00";1287371031;177;"Place Of Assembly";133;3343
5092223440;"87356726@N00";1287371049;177;"Place Of Assembly";133;3343
5091626459;"87356726@N00";1287371072;177;"Place Of Assembly";133;3343
5091627373;"87356726@N00";1287371089;177;"Place Of Assembly";133;3343
5092226656;"87356726@N00";1287371106;177;"Place Of Assembly";133;3343
5092255186;"87356726@N00";1287371657;177;"Place Of Assembly";133;3343
5091692307;"87356726@N00";1287372328;177;"Place Of Assembly";133;3343
5091849759;"87356726@N00";1287375679;178;"Place Of Assembly";66;3343
5091850503;"87356726@N00";1287375695;177;"Place Of Assembly";133;3343
5092449868;"87356726@N00";1287375712;177;"Place Of Assembly";133;3343
5092450848;"87356726@N00";1287375736;178;"Place Of Assembly";66;3343
5091853085;"87356726@N00";1287375756;177;"Place Of Assembly";133;3343
5091853977;"87356726@N00";1287375776;177;"Place Of Assembly";133;3343
5091854817;"87356726@N00";1287375795;177;"Place Of Assembly";133;3343
5092454156;"87356726@N00";1287375818;177;"Place Of Assembly";133;3343
5091856493;"87356726@N00";1287375834;177;"Place Of Assembly";133;3343
5091857119;"87356726@N00";1287375850;178;"Place Of Assembly";66;3343
5091857887;"87356726@N00";1287375869;177;"Place Of Assembly";133;3343
5092456856;"87356726@N00";1287375886;177;"Place Of Assembly";133;3343
5103744091;"87356726@N00";1287701116;99;"Leisure/Recreation";386;3344
5103741485;"87356726@N00";1287726475;230;"Community Use";476;3344
5122143414;"87356726@N00";1288226214;117;"Specialist Residential Accommodation";22;3345
5137659365;"87356726@N00";1288659933;198;"Place Of Assembly";4;3346
5137660325;"87356726@N00";1288659949;198;"Place Of Assembly";4;3346
5200564750;"87356726@N00";1290470238;233;"Place Of Assembly";3;3347
5199970119;"87356726@N00";1290470749;68;"Office";106;3347
5200562624;"87356726@N00";1290471528;231;"Place Of Assembly";121;3347
5219041311;"87356726@N00";1290647654;97;"Office";148;3348
5219631432;"87356726@N00";1290648161;97;"Office";148;3348
5219043549;"87356726@N00";1290653570;97;"Office";148;3348
5219633844;"87356726@N00";1290667657;97;"Office";148;3348
5219044957;"87356726@N00";1290667684;97;"Office";148;3348
5217131401;"87356726@N00";1290837216;190;"Transport";351;3349
5217720780;"87356726@N00";1290837292;190;"Transport";351;3349
5239512669;"87356726@N00";1291680317;16;"Place of Worship";18;3350
5240111794;"87356726@N00";1291680350;16;"Place of Worship";18;3350
5240113296;"87356726@N00";1291680388;16;"Place of Worship";18;3350
5332201870;"87356726@N00";1294306133;167;"Transport";53;3351
5386497299;"87356726@N00";1295494113;19;"Place of Worship";27;3352
5386498405;"87356726@N00";1295495553;58;"Education Centre";10;3352
5424353088;"87356726@N00";1296810897;14;"Place of Worship";84;3353
5423754029;"87356726@N00";1296810908;14;"Place of Worship";84;3353
5481279192;"87356726@N00";1298708671;137;"Transport";42;3354
5481280792;"87356726@N00";1298708679;137;"Transport";42;3354
5480682273;"87356726@N00";1298715696;189;"Place Of Assembly";765;3354
5481283634;"87356726@N00";1298715706;189;"Place Of Assembly";765;3354
5480686149;"87356726@N00";1298724875;97;"Office";148;3354
5607763937;"87356726@N00";1302169976;190;"Transport";351;3355
5752716819;"87356726@N00";1305107377;190;"Transport";351;3356
5909998813;"87356726@N00";1307760215;35;"Community Use";349;3357
6067481393;"87356726@N00";1311835373;140;"Leisure/Recreation";2;3358
6068046826;"87356726@N00";1313752289;62;"Place Of Assembly";113;3359
6068050562;"87356726@N00";1313756554;62;"Place Of Assembly";113;3359
6067507649;"87356726@N00";1313761685;62;"Place Of Assembly";113;3359
6081051245;"87356726@N00";1314263622;90;"Community Use";396;3360
6081589924;"87356726@N00";1314263645;90;"Community Use";396;3360
6105505928;"87356726@N00";1314878742;137;"Transport";42;3361
6104962999;"87356726@N00";1314878758;137;"Transport";42;3361
6104965301;"87356726@N00";1314878876;137;"Transport";42;3361
6242332511;"87356726@N00";1316495420;14;"Place of Worship";84;3362
6242342039;"87356726@N00";1318550101;187;"Place Of Assembly";56;3363
6242309835;"87356726@N00";1318550559;8;"Place of Worship";9;3363
8291711333;"87356726@N00";1356041566;62;"Place Of Assembly";113;3364
8329290538;"87356726@N00";1356937966;164;"Transport";70;3365
8360904238;"87356726@N00";1357630595;137;"Transport";42;3366
8394190718;"87356726@N00";1358492377;164;"Transport";70;3367
8450950169;"87356726@N00";1360190184;55;"Place Of Assembly";40;3368
8644625831;"87356726@N00";1365858828;2;"Mixed Use";138;3369
8811026912;"87356726@N00";1369379662;11;"Place of Worship";35;3370
8959040936;"87356726@N00";1370429305;177;"Place Of Assembly";133;3371
9010439157;"87356726@N00";1370904543;235;"Retail";529;3372
9163611295;"87356726@N00";1372498711;131;"Place Of Assembly";331;3373
9377380202;"87356726@N00";1374923838;131;"Place Of Assembly";331;3374
9413504583;"87356726@N00";1375334338;235;"Retail";529;3375
9833962466;"87356726@N00";1379670756;190;"Transport";351;3376
10586244404;"87356726@N00";1382669289;164;"Transport";70;3377
10586177225;"87356726@N00";1383188715;164;"Transport";70;3378
10655665836;"87356726@N00";1383513512;164;"Transport";70;3379
8501271673;"87393953@N00";1360167237;185;"Leisure/Recreation";62;3380
8501270979;"87393953@N00";1360167650;228;"Leisure/Recreation";156;3380
8501270805;"87393953@N00";1360168160;84;"Mixed Use";336;3380
8502377976;"87393953@N00";1360168284;84;"Mixed Use";336;3380
8502377758;"87393953@N00";1360168873;228;"Leisure/Recreation";156;3380
8502377610;"87393953@N00";1360206053;218;"Purpose Built";287;3381
8502385104;"87393953@N00";1360206731;99;"Leisure/Recreation";386;3381
8501278101;"87393953@N00";1360207337;188;"Place of Worship";225;3381
8502384782;"87393953@N00";1360238442;230;"Community Use";476;3382
8502384682;"87393953@N00";1360238740;131;"Place Of Assembly";331;3382
8502377424;"87393953@N00";1360256919;77;"Leisure/Recreation";307;3382
8502377246;"87393953@N00";1360257394;77;"Leisure/Recreation";307;3382
8502384448;"87393953@N00";1360304664;65;"Community Use";500;3383
2172887944;"8752047@N02";1086012000;137;"Transport";42;3384
7484611594;"8755651@N05";1341203569;164;"Transport";70;3385
7484980308;"8755651@N05";1341208858;190;"Transport";351;3385
5602186549;"87584208@N00";1302339845;76;"Leisure/Recreation";367;3386
5604632875;"87584208@N00";1302409078;201;"Mixed Use";104;3387
5605292634;"87584208@N00";1302411358;235;"Retail";529;3387
5608393214;"87584208@N00";1302484470;213;"Leisure/Recreation";105;3388
5607877597;"87584208@N00";1302485749;179;"Place Of Assembly";44;3388
5607972641;"87584208@N00";1302487644;179;"Place Of Assembly";44;3388
6084773592;"87584208@N00";1314419955;150;"Community Use";258;3389
6084474119;"87584208@N00";1314429363;152;"Leisure/Recreation";156;3389
6087753706;"87584208@N00";1314499241;66;"Place Of Assembly";134;3390
6087957812;"87584208@N00";1314505092;66;"Place Of Assembly";134;3390
6206226229;"87584208@N00";1317620089;110;"Leisure/Recreation";55;3391
6382002235;"87584208@N00";1321951637;120;"Leisure/Recreation";357;3392
6445559309;"87584208@N00";1322898894;146;"Transport";11;3393
6952463896;"87584208@N00";1335004588;178;"Place Of Assembly";66;3394
7384069364;"87584208@N00";1339908342;110;"Leisure/Recreation";55;3395
7384077426;"87584208@N00";1339908466;110;"Leisure/Recreation";55;3395
7609468702;"87584208@N00";1342792935;235;"Retail";529;3396
7614275180;"87584208@N00";1342862650;119;"Leisure/Recreation";15;3397
7614800222;"87584208@N00";1342871803;119;"Leisure/Recreation";15;3397
7614966550;"87584208@N00";1342874438;179;"Place Of Assembly";44;3397
8273098825;"87584208@N00";1355542728;38;"Community Use";455;3398
8273230787;"87584208@N00";1355548132;190;"Transport";351;3398
134790430;"87729121@N00";1145180636;3;"Place Of Assembly";8;3399
306442638;"87729121@N00";1164509762;201;"Mixed Use";104;3400
306443545;"87729121@N00";1164515794;201;"Mixed Use";104;3400
306441417;"87729121@N00";1164519284;5;"Place of Worship";52;3400
306442031;"87729121@N00";1164520270;5;"Place of Worship";52;3400
306441728;"87729121@N00";1164520517;5;"Place of Worship";52;3400
309994071;"87729121@N00";1164677958;50;"Leisure/Recreation";12;3401
308288124;"87729121@N00";1164678305;124;"Place Of Assembly";187;3401
324852963;"87729121@N00";1165572559;179;"Place Of Assembly";44;3402
324854875;"87729121@N00";1165572581;179;"Place Of Assembly";44;3402
324854186;"87729121@N00";1165576228;179;"Place Of Assembly";44;3402
327157760;"87729121@N00";1166327904;201;"Mixed Use";104;3403
327157640;"87729121@N00";1166328013;201;"Mixed Use";104;3403
327157333;"87729121@N00";1166328244;201;"Mixed Use";104;3403
6993060245;"87729121@N00";1331964427;203;"Mixed Use";176;3404
6846940254;"87729121@N00";1331966165;203;"Mixed Use";176;3404
6846944614;"87729121@N00";1331967983;203;"Mixed Use";176;3404
6993082521;"87729121@N00";1331968036;203;"Mixed Use";176;3404
8069299091;"87801055@N06";1345873547;152;"Leisure/Recreation";156;3405
8069301803;"87801055@N06";1345880496;88;"Place Of Assembly";53;3405
8069303321;"87801055@N06";1345880801;131;"Place Of Assembly";331;3405
8069305375;"87801055@N06";1345882507;95;"Purpose Built";116;3405
8069303468;"87801055@N06";1345943402;218;"Purpose Built";287;3406
8069307140;"87801055@N06";1345959128;125;"Place Of Assembly";116;3406
8069317262;"87801055@N06";1346115697;51;"Place Of Assembly";97;3407
8069322523;"87801055@N06";1346116169;51;"Place Of Assembly";97;3407
8069328715;"87801055@N06";1346120626;51;"Place Of Assembly";97;3407
8069332287;"87801055@N06";1346125235;65;"Community Use";500;3407
8069329926;"87801055@N06";1346126181;203;"Mixed Use";176;3407
2331467045;"87837676@N00";1125523459;124;"Place Of Assembly";187;3408
6235988253;"87837676@N00";1318386072;124;"Place Of Assembly";187;3409
6297029351;"87837676@N00";1320031887;187;"Place Of Assembly";56;3410
6320386248;"87837676@N00";1320622470;124;"Place Of Assembly";187;3411
6333502362;"87837676@N00";1320973780;187;"Place Of Assembly";56;3412
6374553455;"87837676@N00";1321852235;187;"Place Of Assembly";56;3413
7092358241;"87837676@N00";1334805656;10;"Place of Worship";12;3414
6558811041;"88134187@N00";1324605937;61;"Transport";122;3415
245153582;"88641821@N00";1088371082;159;"Transport";27;3416
245153712;"88641821@N00";1088371134;159;"Transport";27;3416
261371232;"88641821@N00";1096377196;137;"Transport";42;3417
238171558;"88641821@N00";1099566505;131;"Place Of Assembly";331;3418
238171326;"88641821@N00";1099566535;131;"Place Of Assembly";331;3418
245153400;"88641821@N00";1100591232;230;"Community Use";476;3419
245158203;"88641821@N00";1125762627;203;"Mixed Use";176;3420
245156293;"88641821@N00";1125762657;203;"Mixed Use";176;3420
286672800;"88641821@N00";1160461262;236;"Retail";94;3421
286672931;"88641821@N00";1160461694;29;"Place of Worship";57;3421
286673115;"88641821@N00";1160462008;29;"Place of Worship";57;3421
286673266;"88641821@N00";1160462260;29;"Place of Worship";57;3421
286673379;"88641821@N00";1160462350;29;"Place of Worship";57;3421
286673636;"88641821@N00";1160462484;177;"Place Of Assembly";133;3421
324769776;"88641821@N00";1164002202;235;"Retail";529;3422
324769935;"88641821@N00";1164103427;235;"Retail";529;3423
324770302;"88641821@N00";1164106768;235;"Retail";529;3423
324770548;"88641821@N00";1164106859;235;"Retail";529;3423
324770908;"88641821@N00";1164106873;235;"Retail";529;3423
324771282;"88641821@N00";1164107209;235;"Retail";529;3423
324771401;"88641821@N00";1164107469;235;"Retail";529;3423
324771699;"88641821@N00";1164107540;235;"Retail";529;3423
324771961;"88641821@N00";1164107872;235;"Retail";529;3423
324769468;"88641821@N00";1164108075;235;"Retail";529;3423
324772187;"88641821@N00";1164108179;235;"Retail";529;3423
324772363;"88641821@N00";1164108280;235;"Retail";529;3423
324772577;"88641821@N00";1164108444;235;"Retail";529;3423
324772758;"88641821@N00";1164108742;235;"Retail";529;3423
324772982;"88641821@N00";1164109385;235;"Retail";529;3423
5435148308;"88955553@N00";1297388147;110;"Leisure/Recreation";55;3424
5671564620;"88955553@N00";1304134295;124;"Place Of Assembly";187;3425
9758367123;"88955553@N00";1379207984;99;"Leisure/Recreation";386;3426
9758288056;"88955553@N00";1379208754;99;"Leisure/Recreation";386;3426
9758284974;"88955553@N00";1379211121;99;"Leisure/Recreation";386;3426
9758079531;"88955553@N00";1379211257;99;"Leisure/Recreation";386;3426
9758065522;"88955553@N00";1379212895;99;"Leisure/Recreation";386;3426
9758265696;"88955553@N00";1379212931;99;"Leisure/Recreation";386;3426
9758261496;"88955553@N00";1379213341;97;"Office";148;3426
9758259844;"88955553@N00";1379213349;99;"Leisure/Recreation";386;3426
9758250366;"88955553@N00";1379214686;58;"Education Centre";10;3426
10147331864;"88955553@N00";1381194069;230;"Community Use";476;3427
274280801;"88997718@N00";1161247289;122;"Leisure/Recreation";251;3428
3612975565;"89165847@N00";1244282665;230;"Community Use";476;3429
3613792842;"89165847@N00";1244282675;230;"Community Use";476;3429
3612975769;"89165847@N00";1244282707;230;"Community Use";476;3429
3613793024;"89165847@N00";1244282716;230;"Community Use";476;3429
3613793156;"89165847@N00";1244282727;190;"Transport";351;3429
4013482535;"89165847@N00";1255592868;217;"Community Use";44;3430
8256487589;"89165847@N00";1354598774;159;"Transport";27;3431
8579259387;"89165847@N00";1363072590;98;"Place Of Assembly";100;3432
9073804789;"89165847@N00";1371220413;190;"Transport";351;3433
9076094708;"89165847@N00";1371253730;131;"Place Of Assembly";331;3434
9074161269;"89165847@N00";1371253927;131;"Place Of Assembly";331;3434
9076389836;"89165847@N00";1371254015;131;"Place Of Assembly";331;3434
9076420890;"89165847@N00";1371254071;131;"Place Of Assembly";331;3434
9076419740;"89165847@N00";1371254082;131;"Place Of Assembly";331;3434
9076449904;"89165847@N00";1371254111;131;"Place Of Assembly";331;3434
9076449244;"89165847@N00";1371254256;84;"Mixed Use";336;3434
9076466012;"89165847@N00";1371254296;84;"Mixed Use";336;3434
9074234979;"89165847@N00";1371254315;84;"Mixed Use";336;3434
9084774046;"89165847@N00";1371254346;84;"Mixed Use";336;3434
